address,total_sent,total_received,net_flow
03b4f1ead128eea42e8eb7512cbcf59ff6f3fa44aea055fb3490b8a7450237e7,0.0,0.98,0.98
03b88f353cf85eb60d318604a4b5abed1175db6aaba49994216c7a06feae20fd,0.0,0.21412496,0.21412496
03c05213ae8bbad432f7b4dcef672a5b8c832262557708eaf014b47ce8099ab1,0.2,0.0,-0.2
03c5bea4e02d46c75da67e03ffbbbf0fd4e97c45fc4322aa3a0bc437df071fb0,1.5395,0.0,-1.5395
03c5fd62ec296b7b63f33f89de7b7a4dfdaf90dad7c236c8bb32a65301b5c9a3,0.0,2.08663273,2.08663273
03cc7e2e80e40b693a6c2bc39090f70c1ab0d92f63e12e2dd646f8595e028c4c,2.6561861500000004,0.01,-2.6461861500000006
03d097dee7ab3028a249bcf189034a194d127f8bac07f4049d3166d0eb6388ef,0.57416972,0.5746697199999999,0.0004999999999999449
03d57588754a030a97d0a37760caccad08f522e03601963a41775e87b9c53016,1.02893444,0.1599,-0.8690344400000001
03dd9b2da19f8aebdb5bc28ebe982912c96daf4665c01eed9405aaacc02cf068,0.27638480000000004,0.0,-0.27638480000000004
03debe17c849c2c0235cbae462582e0af0a87cfc3e01462d74651ebcf2973e36,16.1599,16.16,9.999999999976694e-05
03e207ea0f64b0cc4add6fc967af04532e09a81c619ca695f5e89931838c1eea,0.0805,0.0,-0.0805
03e5e752a9fe265a48e96efdb81b03909dffe71d0b587a9fde6f00109a5fb1fc,0.73482,0.73612,0.0012999999999999678
03e920447416a8dc1f0b9526a884c7cdd46d95f4ded0dd63a3246c729b943876,57.7538435,57.7538435,0.0
03e93fafc1e4d395e266c4e881b06f4cee7936437e7cf15a3b071448c6afbd5f,0.01,0.0,-0.01
03ead7dd00decf09074d8465348aacf48d29d7f88c9f6a61893e97d4d89bb6ce,675.2,675.0,-0.20000000000004547
03ec087fae3227a92bd8eb46dcbf5730e62386dff1eb2b3e3fd39c22e65641cc,43.47838008,43.47838008,0.0
03ee48a4ce179dfb61c6c568ecc6c22887ccfe120619f1995b05489555a4af27,0.1079726,0.1084726,0.0005000000000000004
03f0a01504513b61afb6d369a606cb6bc6e921b0275bb79a676ee2c31b2e56c9,1.63274726,0.0799,-1.5528472599999998
03f1abd348ba268c60bbad50f85e165bf1ec474e913673bd9f26f631bd401e72,0.0,0.54757293,0.54757293
03f6c86851ba6d49be77d0ed78b7e167a2bef28c3c1e5f2ce2a4191212446cd1,0.0,9.0,9.0
03fd0b90f7273941769f728218bb46c08bfeeb0a4bb486a676fee108c39986e4,0.6403687400000001,0.6408687399999999,0.0004999999999998339
04013f6199d2dc2e35b9d91be57ef32406966c9235cf38c6b7eae9e21b9f8b67,0.0,0.00030000000000000003,0.00030000000000000003
0404521b9eef843f4c17d390d690fbf2360ac5ba62f9d5e886f4f305bb9ab98c,12.05902691,10.208,-1.8510269099999999
04204e467bc9ff6369a014a2f88cdfc984df1c5b5cb23b8bb72999e7c4decb31,0.00236,0.0017000000000000001,-0.00066
042971be7bff85a9b93c444b8e998a16a38d3a05e7a6c09f8cdf06ef397d506f,0.83446,0.8357600000000001,0.0013000000000000789
0430a9967d9a194dc5fa2b1c3bda103897bf3cabeb4164a663babd7da654e618,0.68565446,0.68615446,0.000500000000000056
043a659f572b8326d84b9520b8e5c969402b4e9b532c06610bcc7133003c2f90,12.485556729999999,0.0,-12.485556729999999
043c91f0700e47a870315ccd6d8ba3542c1ecb1b3a9660e0031fc2b02c3a869f,0.10729999999999999,0.1078,0.0005000000000000143
04408b1a89d7bda69c318434bcd9d9d19eef3da6ce2880f516474544e28e1362,7.7911,0.0,-7.7911
044290a52dd261d3c1f2dc555be36c4a2b946f3c57c8293f60d83efcb645323a,0.8396600000000001,0.84024,0.0005799999999999139
044c6aad3dc5eb15facf4a05738b4ea3aa061ac3b7b9a0e76b1d91c13a69a027,46.83157659,0.0,-46.83157659
045181894760d09073a5d9b6e23e4717fe1d23566d113392ee6aeb31a24258ca,0.41966000000000003,0.42016,0.0004999999999999449
0455f2699935f45b5eb9719483ba37f573e4c33aec42bb251e52b8964f87b006,0.0,1.96,1.96
04564b071c0aefc36c07588c13caa83cfa985f7357d891e9e555d099ba407103,41.66147961,0.0,-41.66147961
04591a85e2baef0b2087e8ad6f099455e9781598e1ff042b156a980e2f5515ad,0.01189,0.3595,0.34761
046047035b72e7314855794254078740d1f4a35e48d14eaf3932e0ccb6f16620,16.21644841,0.0,-16.21644841
0462098fa27f7efb74cb5643791a4d604b2b5617afac5320e527652036e3762d,3.8741679999999996,3.874668,0.000500000000000167
047566a81f7bc2d7710b529c23996958163f322ad703580fd2b136b319b4a46a,0.11576422,0.05702686,-0.05873736
047d56799cf5e082cd07332146185620dee40de386addaa47eac4de23924bb7f,0.15940000000000001,0.1599,0.0004999999999999727
047e43ed8427e22921df53b4e65ee4606cd48a3826d50888593d5713fd71967b,0.5752,0.57714,0.0019399999999999418
0483a9d5e4a09f574b73b506c502754e8bcf029a053225d79a15666440fc71ff,0.0,600.0,600.0
0483b298871e2d4ed3819fc5ffa90fef0d5bf63cc84c11de634b4882bd0ed0f3,0.09949999,0.1,0.0005000100000000091
048abcd8c12734d07d5b7744f077b44da7ccd386160bde42b550b8cdea105b7e,0.029660000000000002,0.03016,0.000499999999999997
048e53eda5a992a522ee5c81bd30af2055a5b1f8363f008ecea27e24ac60852f,0.43938274,0.0,-0.43938274
048ebee0730fdae8c219a0cd2e270f038bbce320c0c3c3b00f171feb9a6a68bc,0.75574,0.75664,0.0009000000000000119
04944733eee22701f01df7e699e4dde42e495b5ed137811207948309adf96bf6,0.0,110.9,110.9
0495373bc3b677eaa633070f83a19aac292c71343fe3085b9cf7a4d5f290ada3,78.34400000000001,145.8445,67.5005
049602bb16c3f0d9e6dc6932d6760ba166efa1c62161f00a6315d4140c5eee3a,0.0,36.2930082,36.2930082
049b56d63183ca5b689b53ba8f736c34ab39ef6f23bb6cea54b8e10ee4851d12,0.02005982,0.10005982,0.07999999999999999
04a435deabcbcdfc470d392fb694fbe5f209cf95f88577226457612605ba644d,0.00949999,0.01,0.0005000100000000004
04b1268877a9f37ad580852f132a0e1f5cd2e7616689ef044d06dc62e4fbe7ba,0.31551866,0.31651866,0.0010000000000000009
04b384dc213c764a8bf49e78a55a69cc0081f73784507ac7f8305b380cb91257,0.15940000000000001,0.0,-0.15940000000000001
04baf4b639017483dc144365aa5954430886a196514bcf1b995703f4eaf3145a,0.0,50.2695303,50.2695303
04bc6736c54fbc3a138d1410aea6bc1d70ccd1f8029e97749d1dc6221f69df56,0.0,41.10827544,41.10827544
04c36712433e73e00072cdd8874d3d41652d5d1aab75f8461fc39b2996413b7f,11.129999999999999,11.13,1.7763568394002505e-15
04d14288a20c8e20a596cec2c7a417178d7e1d7d734930d6915b06913dbce661,0.0,0.13,0.13
04d1bf462af8460d00a853afc2c12ee44d4b617e33ba79ec498c4cd6d3349cc5,0.1468056,0.1473056,0.0005000000000000004
04dab06599212c522d2570b1af25a02dff290896783232c8b52f3f86ed345a2d,0.0,1.5,1.5
04e026d80a7a4cd6dfe3f8ae7c955a17009a1ebbac40596858fcd2ba0545a122,0.01,0.0,-0.01
04e20227f0fc46cb368c5dcecc79885985c052fdd778a649dadff37d701aaebb,0.18663200000000002,0.187132,0.0004999999999999727
04e3cc5ea309b211bbece951093ab9e0c5c27462673af981287cdd149bc99b8e,0.5806,0.5811000000000001,0.000500000000000056
04e6980083278f5f052289d8ead9d26aa6ea15bbedccb6cc768b49527ed919f3,10.099,10.0995,0.0005000000000006111
04eae937ac01153c4ff69f342d7b34cf1511db53e3c3727b8d658b94a2b5117e,0.18736,0.18786,0.0005000000000000004
04ed0249a09ec871710a71d2ea6cef27944ebefd77416b6a23af45c090b43e58,0.61038,0.61088,0.0004999999999999449
04eded6c22c9ca21e9ed11d4326b3db313d41acb460f9b125fb84c5788521bb6,0.31115445999999997,0.31165445999999997,0.0005000000000000004
04ee3fc4d74f2274a0626f659b3eb911a4bcd6d633b91d36df7b53c9fa711eed,3.78798032,0.0,-3.78798032
04f4aeb614f280e6cc54d7501eb8d646a19ae962ce3df5433f6f3f6ea64bf719,1.0258800000000001,1.02638,0.0004999999999999449
04f717c4da72dac6a83e99bc31acfca8cebedd51b2ef95bec8c1a346ec1c0448,1.4731189,0.059,-1.4141189
04ffdffe17b3a798ead077eaa2ff5cebbaac813930a3c3455d133f10ce3dad54,10.0,0.0,-10.0
05011cf3adb766dbf831658e982f1264a3e9f7d0ee15e1706052616cf180cdfe,0.0315,0.032,0.0005000000000000004
050381fd7feb16f4e66314616258a71a281fe10c6b43e0930d4dad01b448a16a,0.125,0.1255,0.0005000000000000004
0506d7890f63f3c6487a5e02c125d9b8704bd4e6d430c87ed413a91e565ad1f1,125.71768248,0.0,-125.71768248
050865bc48cee271131a2184312153431c6558e7f008401e8bdff732986bca78,0.0,3.69660632,3.69660632
050cc4ba18be0c84bae37e3861fcc0aa178aee64c74ccdd702f747070831700b,90.82104708,0.0,-90.82104708
